duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,root_shell,label
468,2,1,1,3449,3905,1,1,12,26,1,1,1
416,2,1,2,3589,4826,0,80,11,33,2,1,3
859,1,1,0,266,2819,0,49,99,40,1,1,4
110,0,1,0,3313,2969,0,12,11,90,1,1,2
562,2,0,1,4564,2010,1,87,22,28,1,0,4
346,1,2,3,1674,2118,1,24,22,45,0,0,3
344,0,4,0,3985,3049,1,66,66,29,1,0,3
852,2,4,2,4535,321,1,38,87,97,1,0,4
409,1,0,0,392,1481,0,67,65,11,2,0,4
48,1,1,3,2690,4560,1,76,80,30,0,1,3
540,1,1,0,1709,4299,1,82,75,43,3,0,1
659,0,1,0,4847,1698,1,44,57,9,1,1,4
670,0,2,3,1854,3130,1,5,3,65,3,0,2
601,0,4,3,4124,242,1,67,34,87,0,1,4
801,0,2,2,4046,4022,0,37,32,78,0,1,4
527,2,3,3,930,1164,1,2,0,77,2,0,0
777,0,3,1,1449,1644,0,2,86,28,3,1,3
195,2,2,2,2674,4486,1,27,34,99,2,0,2
918,0,2,3,4289,2161,1,4,20,77,2,0,0
798,0,4,1,158,3706,1,5,16,3,3,1,4
766,0,4,0,3648,3460,0,37,5,98,2,1,0
190,2,2,1,2562,4439,1,38,88,30,4,0,4
695,0,2,1,4577,704,1,88,30,26,1,1,2
114,1,1,1,858,4594,0,1,64,81,0,0,4
49,1,2,0,1344,249,0,28,45,73,3,1,2
5,0,3,2,982,3533,0,18,60,59,1,0,0
779,2,0,0,3036,2653,0,7,79,95,3,1,2
628,1,1,0,2291,2459,0,77,66,27,0,1,3
352,1,4,2,755,4583,0,53,28,78,3,1,2
153,0,3,3,4997,2114,0,76,57,68,2,1,1
649,2,1,1,4417,3515,0,93,46,65,1,0,3
545,2,2,2,3212,204,0,66,38,95,4,1,2
951,2,1,3,1766,386,1,9,26,14,2,1,0
804,2,2,0,1798,4202,0,21,23,24,4,1,0
666,2,1,3,3060,3894,0,84,70,78,4,1,0
122,1,2,2,4721,4472,0,32,67,77,0,1,4
343,1,0,3,3740,1418,0,87,68,49,1,0,4
262,1,2,2,1165,967,1,35,91,70,2,0,1
552,1,0,1,841,4652,0,7,2,45,0,1,2
429,0,4,1,3524,3869,1,28,16,43,2,0,3
258,2,4,0,367,3850,0,87,10,8,4,1,0
683,2,0,0,3251,3017,0,59,79,61,1,0,2
935,0,0,2,959,3870,0,8,12,51,2,0,0
33,0,3,0,4176,4615,0,55,83,17,0,0,3
38,0,1,3,3588,1934,1,12,28,22,1,0,1
897,0,1,1,2847,1596,0,1,45,59,4,0,0
424,0,0,0,4273,4855,1,4,63,92,0,1,0
268,2,0,2,4234,4316,1,60,15,9,2,0,4
691,2,4,1,3784,1266,1,15,32,3,0,1,3
952,0,0,1,248,4504,0,90,47,43,1,1,2
813,2,4,3,2391,590,0,63,44,1,0,0,2
140,1,1,1,3976,4603,0,31,8,12,1,1,0
428,2,3,2,3607,3796,1,31,65,65,3,1,1
567,1,2,3,3968,1046,0,35,53,10,0,0,3
257,0,4,2,2414,3332,0,25,93,30,1,1,4
35,2,3,0,1677,639,0,38,74,27,1,1,0
963,2,4,1,2978,3982,1,29,38,46,3,1,2
680,2,2,0,2857,1803,0,23,26,23,2,0,2
885,2,3,2,4988,1898,1,76,51,88,4,1,0
849,0,2,3,3520,4830,0,13,68,34,3,0,2
818,2,2,1,2634,571,0,41,62,75,2,0,3
286,1,1,0,3545,4261,0,13,10,38,0,0,3
67,1,0,0,1379,3113,0,42,22,35,3,0,4
160,2,1,1,1118,1914,1,85,33,47,0,0,3
690,2,1,3,4487,1997,0,69,59,5,2,1,2
700,1,1,2,2435,2321,1,82,14,56,3,0,2
704,1,2,0,1769,4463,0,20,64,47,2,0,3
135,2,0,1,2737,1217,0,45,84,9,0,0,4
216,2,0,3,1805,507,0,97,77,92,2,1,2
596,0,0,0,4894,1584,0,22,31,49,3,1,4
774,0,4,3,2898,2692,0,14,69,23,4,1,2
513,1,0,0,2598,89,1,2,70,2,4,1,2
273,2,1,2,4151,4623,0,65,74,73,3,0,4
512,0,3,1,227,4969,1,96,22,39,3,0,4
433,2,1,3,315,3476,0,48,40,26,0,1,4
545,0,0,3,1846,1028,0,26,90,90,1,1,1
575,2,0,0,1073,1911,0,97,63,67,1,1,0
696,0,3,3,1332,1630,0,27,81,97,2,1,3
304,0,3,1,4934,3678,1,64,23,87,0,0,4
602,0,2,3,1127,1715,1,27,26,67,2,1,2
29,0,0,2,946,2019,0,83,72,65,4,1,4
220,1,2,2,2894,310,0,28,38,87,1,1,0
657,2,0,3,4068,361,0,58,78,5,3,1,2
783,1,0,3,4983,3850,1,98,97,72,1,0,0
951,1,2,1,1905,1235,0,46,32,46,1,0,0
302,1,1,3,4197,4137,0,76,46,4,2,0,2
17,0,1,3,4231,3076,0,37,41,28,2,1,2
301,2,0,3,2548,3017,1,10,48,37,3,0,0
412,2,3,3,891,716,0,46,89,85,2,1,2
554,2,2,2,4562,3292,0,32,43,28,2,1,0
460,0,2,0,3113,886,1,90,87,85,1,1,3
169,2,2,3,160,2408,0,80,49,35,2,1,0
592,0,1,1,511,128,1,33,93,74,2,0,1
595,0,1,0,3020,3433,0,3,39,64,0,1,2
180,1,2,0,3721,829,0,28,46,83,2,1,1
322,2,2,2,3403,4786,1,74,57,8,4,0,0
445,0,2,0,3254,2989,0,56,39,0,4,0,0
476,2,3,2,3572,1476,1,23,77,20,3,0,0
847,2,0,0,4670,3943,1,23,13,33,2,0,2
309,0,3,1,4185,3341,0,14,58,46,1,0,0
521,2,1,3,4780,2450,1,89,69,94,4,0,4
983,1,0,1,2434,4878,0,69,53,54,3,1,3
281,0,3,1,3021,2132,1,15,35,34,3,0,3
217,0,3,2,2679,4009,0,51,23,12,4,0,1
630,1,4,2,4683,1968,1,83,68,87,2,1,4
120,2,1,0,3334,335,0,8,48,36,4,0,1
931,0,3,0,3721,61,0,68,85,17,1,0,3
164,1,0,3,2626,989,0,14,48,47,4,0,4
919,0,3,0,2656,3942,0,70,93,73,0,0,1
455,0,3,2,2939,3804,0,68,76,81,3,1,2
22,0,1,2,4290,1116,1,80,86,37,0,0,0
333,1,0,1,4279,1130,1,81,10,99,4,1,3
962,2,4,1,4529,4508,0,1,29,37,4,0,4
304,0,3,1,1210,158,1,19,6,36,0,1,1
59,1,0,3,4704,1020,1,65,41,36,0,0,4
356,1,4,2,1889,319,1,76,39,45,0,1,2
138,2,3,2,3294,1508,1,72,88,5,4,0,3
689,1,3,0,2271,2626,0,60,85,83,1,1,1
493,0,2,2,3269,1408,1,95,29,77,2,1,0
622,1,3,0,3882,1461,1,4,21,39,0,1,4
946,2,2,3,627,3904,0,31,54,88,1,0,3
916,0,2,3,3267,4314,0,71,28,83,1,0,3
534,1,1,2,4264,4733,0,21,74,83,0,0,0
254,2,1,3,467,2267,0,70,26,58,3,1,0
120,0,4,1,3455,3027,1,1,47,46,0,1,4
481,0,3,2,3328,2732,0,3,78,25,4,1,4
1,2,0,3,1691,2468,1,39,40,71,4,0,2
906,0,4,3,1937,2961,1,67,57,33,3,1,2
442,2,3,0,3091,4955,0,23,14,43,2,0,3
175,0,2,0,4012,932,0,85,10,84,0,0,4
409,2,2,2,4783,4609,0,45,28,0,4,1,2
450,0,2,3,1065,3435,1,73,62,30,4,0,0
515,0,4,3,3459,763,0,28,29,7,2,1,3
573,2,2,2,971,4325,0,15,37,72,3,0,0
86,2,4,3,1287,2493,1,89,77,33,1,0,4
982,0,1,0,4904,3550,0,21,42,96,3,0,2
702,2,4,0,944,1804,0,3,86,20,3,0,4
511,0,4,2,3715,2152,0,66,19,86,0,1,0
361,1,0,0,4911,1959,0,92,78,87,0,1,2
84,0,3,3,4321,1425,1,71,46,7,0,0,3
366,2,0,1,1018,2241,1,54,44,33,0,1,4
187,2,3,3,1675,3106,0,83,77,55,0,0,1
456,1,0,1,4117,1870,0,29,53,23,0,0,2
335,1,3,1,3600,2302,0,70,96,29,0,1,1
623,1,3,0,270,2401,1,26,27,61,2,1,0
495,1,2,1,851,265,1,9,1,22,4,0,0
132,2,4,1,2686,2854,1,26,23,26,4,1,1
537,0,4,1,2961,2926,0,11,66,92,1,0,0
212,1,0,2,4231,3048,1,66,91,56,2,1,3
246,1,3,2,3139,1478,1,57,56,1,1,1,0
589,0,3,3,4940,1865,0,83,67,16,1,0,4
817,2,1,1,4047,264,1,29,71,49,3,0,1
413,2,3,2,2310,1700,1,43,66,9,4,0,0
90,1,4,0,3244,1333,1,29,71,30,0,1,0
156,2,4,2,1132,1125,1,98,40,58,1,1,4
440,2,4,1,1713,2587,1,33,53,2,0,0,4
563,2,2,2,2185,1860,0,12,15,13,0,0,0
895,0,1,2,893,3149,1,63,17,93,2,0,3
679,1,1,0,3326,1384,0,72,90,85,1,1,1
492,0,0,1,16,18,0,69,58,64,2,1,4
96,1,2,0,3487,4956,1,51,37,64,2,0,3
733,0,2,1,1387,4611,1,43,24,80,0,1,2
869,2,1,2,1026,306,0,71,85,84,0,1,3
13,1,2,1,4869,1919,0,36,33,33,2,1,1
643,0,4,1,3355,1784,0,73,13,63,4,0,1
875,2,0,3,695,3937,1,60,51,18,1,0,2
656,2,1,3,3894,3077,0,12,11,63,0,1,4
538,2,2,1,1317,2656,1,49,12,84,3,1,1
486,0,0,0,1291,721,0,60,9,75,1,0,3
627,1,0,1,1993,4275,1,36,44,22,2,1,4
94,1,2,3,1519,2501,0,49,49,83,3,0,3
288,1,1,2,450,4356,1,26,88,54,3,0,0
93,1,2,0,4413,3595,1,48,79,22,4,0,4
906,0,4,2,2909,580,1,96,36,85,2,1,3
724,0,2,3,37,3025,0,69,56,19,0,1,3
640,2,2,0,3947,1743,1,3,28,38,3,0,0
420,1,1,2,1895,1914,0,68,21,48,4,0,3
530,2,0,2,2377,1575,0,57,72,66,0,0,3
99,1,2,3,2066,4101,1,34,35,74,4,0,0
783,0,0,0,1831,3544,1,76,78,72,4,0,1
840,0,0,0,165,1431,1,21,64,9,2,1,2
547,1,2,1,1708,3480,0,87,69,30,4,1,4
838,2,2,3,212,1503,0,26,28,39,2,0,4
250,0,1,2,534,2314,0,55,90,22,1,1,0
13,0,3,1,615,3945,1,68,60,71,2,0,4
318,1,0,2,4960,2321,0,13,67,80,4,0,2
819,0,1,0,1824,2830,0,33,13,48,2,1,3
10,2,0,1,674,3839,1,49,5,98,1,1,0
45,0,0,2,3060,1331,1,85,11,45,2,1,2
400,2,1,0,1766,3940,0,3,36,7,4,0,2
568,0,3,1,4458,4450,1,31,21,97,4,0,1
341,0,2,0,1109,1410,0,63,81,72,0,0,4
197,2,2,3,1976,819,0,51,24,27,3,1,1
75,1,4,0,2770,3402,0,43,6,69,1,1,4
551,0,2,2,275,2673,1,64,88,24,4,0,2
74,2,0,1,687,1151,1,57,79,52,3,1,1
830,2,0,2,2510,2885,0,75,88,55,0,0,0
983,0,0,1,2642,3810,1,2,76,82,1,1,2
643,1,3,1,1402,221,0,92,74,78,2,1,4
925,1,4,3,1338,2778,0,28,30,56,1,1,1
558,2,0,0,4503,2846,0,68,29,43,2,1,4
825,2,0,0,1118,1095,1,15,75,57,4,1,2
98,0,1,2,4825,1418,1,42,17,81,3,0,2
30,2,3,3,2687,4306,1,77,63,22,4,1,1
840,2,0,2,1698,4628,0,33,66,52,3,0,1
347,2,1,2,2124,3039,0,91,55,99,1,0,0
497,1,1,3,943,3817,1,72,30,62,2,0,4
772,1,2,0,3510,4064,1,11,56,62,2,0,3
97,1,0,3,4447,3053,0,14,85,43,2,0,0
122,1,1,0,1213,3068,1,5,3,52,2,0,3
983,0,3,2,1371,1633,1,17,56,3,4,0,1
311,1,2,3,1808,374,0,29,86,55,1,0,3
751,0,1,1,669,1031,1,33,15,34,3,1,3
629,0,0,3,3262,2615,0,63,91,19,0,0,2
432,1,2,0,922,4465,0,95,71,41,4,1,0
742,1,4,3,4624,3577,1,28,91,45,2,0,2
222,0,4,3,4881,4962,0,2,78,75,0,1,4
863,0,3,0,3408,579,0,24,92,95,3,1,2
541,2,0,3,4107,2282,1,60,78,94,3,0,2
479,0,1,1,1797,4935,1,36,45,2,4,1,2
496,1,1,1,2986,3452,0,65,27,24,1,1,2
497,1,2,3,240,1063,0,72,20,92,3,0,3
852,0,1,0,2249,3021,1,98,60,97,1,1,1
212,1,0,3,1207,3204,0,3,71,14,4,0,2
379,2,1,0,4972,3614,1,89,51,11,2,1,2
426,2,4,3,2593,727,1,97,61,32,3,0,0
455,0,3,0,1495,3750,1,12,32,39,2,0,0
874,1,2,2,282,2968,0,80,52,82,4,1,0
915,2,4,3,2337,1761,1,88,36,88,0,1,2
959,1,2,3,578,4009,0,65,28,69,1,0,0
969,1,3,1,3102,4573,0,81,0,56,3,0,0
503,0,1,1,4952,1182,1,24,99,6,3,1,3
375,1,3,2,1682,501,1,55,2,48,3,0,4
817,2,4,3,3359,1332,0,57,13,55,3,1,3
611,2,3,3,2002,4662,0,40,8,70,3,0,4
145,0,0,1,449,3318,1,80,64,63,3,1,0
205,1,0,3,3452,774,0,4,94,40,4,0,1
194,0,2,3,242,4422,0,27,47,54,2,0,4
353,0,2,1,4261,894,0,77,24,8,4,1,3
853,1,0,0,1658,2546,1,36,87,94,0,1,1
304,2,0,3,4955,2685,1,83,27,84,2,1,1
744,2,1,0,2962,4551,1,5,89,76,0,0,3
967,2,4,1,319,469,0,2,33,30,1,0,1
745,0,3,0,3656,1965,1,93,74,78,3,0,4
298,1,3,1,2117,2579,1,83,45,49,4,0,4
209,0,0,1,1084,4245,1,32,21,72,2,0,4
382,2,4,0,1450,536,1,8,22,68,4,1,1
151,0,0,3,1128,3200,1,24,79,4,3,0,0
631,1,2,2,3406,227,0,89,69,81,4,1,0
693,0,0,0,4265,2072,0,2,40,91,0,1,4
492,0,2,3,4700,1239,1,91,33,79,3,1,0
476,1,1,2,1543,1156,1,79,83,94,4,1,2
734,2,3,2,4122,2085,0,81,54,49,4,1,1
594,2,4,1,4900,4705,0,46,93,66,2,0,3
959,1,3,2,2945,4825,1,80,51,10,0,0,0
944,0,1,3,4439,873,0,25,60,33,3,0,3
287,0,0,1,3029,4818,0,73,62,18,0,1,0
597,2,1,2,2076,1649,1,28,15,41,2,0,4
82,0,3,1,1305,2169,0,39,83,43,0,1,1
995,0,4,1,2109,2652,0,4,85,60,1,1,1
47,0,4,3,3580,869,0,49,73,79,3,1,3
84,1,3,0,1060,1959,1,21,20,45,1,1,3
509,2,3,0,618,2580,1,91,84,41,3,1,2
535,0,2,3,4547,3498,0,49,85,59,0,0,0
27,2,3,3,4064,3684,1,75,20,94,1,1,0
566,1,4,1,726,3638,1,93,19,78,0,1,2
336,0,0,0,3226,477,1,58,29,60,0,1,4
976,2,1,2,319,811,1,80,19,98,0,0,4
920,2,3,2,4451,4522,1,60,3,56,4,1,4
926,1,2,0,1221,1594,0,69,47,15,4,0,3
785,2,0,3,4054,1819,1,34,27,20,3,1,4
116,0,4,0,1016,2240,0,81,59,52,0,1,3
83,0,2,0,3442,1154,1,15,91,4,3,1,1
424,1,1,1,1002,1682,1,8,58,63,1,1,1
349,0,0,0,1631,2013,0,49,65,89,1,1,1
203,2,2,3,786,3118,1,23,66,92,0,0,3
866,1,1,0,4240,4442,0,93,37,38,4,0,0
117,1,2,0,3874,4434,1,26,74,36,1,1,3
285,2,1,3,4057,504,0,76,41,19,0,1,0
529,0,1,2,1456,2811,1,62,8,80,3,0,3
412,0,2,3,365,4025,0,59,55,15,0,1,1
150,1,4,3,4434,4889,0,4,61,13,3,1,3
287,2,3,1,3798,3676,1,60,45,74,3,0,0
266,2,2,3,2021,1366,0,3,57,26,3,1,2
44,0,0,1,4679,1826,0,41,63,18,1,1,0
104,1,1,3,407,1000,1,45,7,81,4,1,0
299,1,4,3,530,4092,0,75,87,95,4,1,1
698,0,4,3,577,1903,1,53,24,49,2,0,0
546,1,4,2,3418,3778,1,49,80,4,4,0,4
398,1,4,3,4164,1786,1,45,71,6,2,1,4
32,1,1,3,2792,566,1,90,76,25,0,1,0
155,0,4,3,2058,1647,1,24,96,16,4,1,0
420,1,2,2,2677,2932,0,58,7,80,4,1,2
831,0,4,3,4375,4769,0,74,39,33,1,0,3
441,0,4,1,4048,2615,1,70,9,62,0,1,1
6,1,1,0,1151,4659,0,51,83,78,0,0,3
911,2,1,1,2546,4845,0,5,58,5,1,0,1
23,0,0,3,3498,4180,0,66,23,90,1,1,2
118,0,0,3,4322,1307,0,7,74,45,0,0,4
139,2,2,3,4897,1292,1,77,9,93,2,0,2
238,2,2,0,3669,3031,1,35,85,20,1,0,4
719,0,0,2,199,2416,0,11,50,74,1,0,4
774,1,2,2,4708,3991,1,67,37,8,2,0,0
180,2,0,3,647,4428,1,79,94,38,4,1,3
975,1,2,2,3573,2457,0,31,65,50,4,0,1
937,1,0,1,1318,2214,0,71,26,25,2,0,1
395,1,3,3,3437,2527,0,25,23,78,3,0,1
305,0,2,2,1864,554,0,16,6,65,0,1,0
610,1,0,2,1446,3663,0,12,9,47,0,1,1
929,1,0,0,3312,4340,1,33,89,93,1,1,4
342,0,1,0,4128,4795,1,64,27,68,1,0,2
400,1,4,0,3190,587,1,83,26,75,0,1,0
152,2,1,1,4675,22,1,61,63,70,2,1,3
80,1,2,3,324,248,0,18,49,11,0,1,0
329,1,4,2,1443,707,0,59,83,77,1,1,1
5,2,3,1,3602,1307,0,33,21,67,4,0,4
494,0,4,2,1457,799,1,50,58,43,2,0,4
862,1,0,0,4997,3799,0,72,31,69,2,0,1
502,0,2,2,1300,2316,1,80,38,59,2,0,3
491,1,1,2,4322,1850,1,93,63,74,2,1,3
202,0,4,1,2164,2056,0,55,32,93,0,1,0
209,2,4,0,3816,4479,0,34,29,54,2,1,0
176,2,1,1,4138,1875,0,49,34,40,3,1,4
611,2,4,2,4325,4633,0,52,96,75,2,0,4
293,1,2,2,3754,4122,0,43,76,9,3,1,4
519,0,2,3,3576,3112,1,26,64,13,2,0,3
488,2,4,1,4677,4824,1,24,98,54,4,1,3
84,2,4,0,640,2069,0,89,59,90,2,1,1
253,1,1,3,3644,2742,0,2,29,2,2,1,4
752,2,1,1,4819,1946,0,44,52,52,0,1,0
311,0,1,2,4133,3599,1,60,28,3,0,0,1
129,0,0,1,771,3405,1,87,66,80,4,1,4
963,1,2,3,1303,2281,0,67,60,8,4,1,4
610,2,4,2,4924,114,1,4,9,2,4,0,4
926,1,1,2,1831,3105,0,83,67,33,0,0,0
863,0,2,0,658,3174,0,65,52,8,1,0,4
498,0,3,1,61,3667,0,10,52,8,2,1,0
680,1,3,1,1506,2451,1,39,35,82,0,0,3
167,1,3,0,1233,4722,0,9,83,72,0,1,4
716,2,1,2,3275,291,1,36,21,99,2,1,4
824,0,2,2,1658,4241,0,15,78,85,0,1,3
62,2,0,3,330,2906,0,70,63,93,4,1,1
135,1,4,0,4710,928,1,90,11,66,2,0,1
718,0,0,1,1983,3815,1,68,40,20,4,0,3
126,0,4,2,4871,4190,0,88,2,94,3,0,4
710,0,0,0,1356,2273,1,54,43,80,0,0,1
612,2,4,1,3783,167,1,4,68,89,2,1,4
520,2,1,2,4898,3181,0,99,70,1,1,0,2
937,1,3,3,2175,2162,1,43,9,87,2,1,3
195,2,0,2,3909,630,0,52,27,0,2,0,2
794,1,2,1,2976,2494,0,35,23,6,3,0,0
909,0,2,0,4665,1232,0,22,70,53,0,0,4
165,0,3,3,2548,3364,1,99,33,75,2,1,0
346,2,0,3,3251,4704,0,31,3,91,4,1,4
659,0,1,1,3592,1885,0,10,16,95,3,0,1
731,1,4,3,3395,900,1,67,90,2,1,1,1
792,0,4,2,2687,2339,1,75,17,43,0,0,2
830,2,4,0,3333,3182,1,63,29,93,0,0,2
278,2,2,0,4673,4514,0,94,40,92,0,0,3
358,1,4,0,1741,1231,0,69,72,48,3,0,0
203,2,2,2,4447,2574,1,79,41,5,2,1,2
28,0,0,1,2507,1620,0,24,78,38,0,1,3
929,1,1,0,2392,4543,0,79,1,72,0,1,4
222,0,3,1,3613,4694,1,20,83,25,2,0,0
784,1,1,3,3226,251,0,24,64,74,4,1,0
533,1,4,0,221,491,0,25,60,77,4,0,2
697,0,3,1,517,3411,0,44,59,2,1,0,0
773,2,4,2,557,4275,0,35,98,14,2,1,4
259,0,3,1,1125,1582,0,71,58,99,3,0,0
914,1,2,1,3396,2232,0,70,79,0,1,1,4
523,0,2,2,1045,3010,0,42,74,36,1,0,0
36,0,0,3,985,1612,1,70,3,51,0,1,4
907,2,1,3,923,4787,1,70,29,20,3,0,4
907,1,0,1,2448,3071,0,73,59,6,2,0,4
724,1,0,3,2727,4598,1,30,9,12,1,0,0
919,1,2,1,1654,4149,1,21,58,9,1,1,0
470,2,4,2,932,52,1,97,62,21,2,0,0
617,0,2,1,373,3446,0,71,43,22,1,1,2
713,1,1,1,3815,745,1,49,39,37,1,0,2
816,0,1,1,3005,4814,0,36,93,47,4,1,3
99,0,0,0,1943,236,1,1,36,32,1,0,3
357,2,0,2,4005,2824,1,49,15,91,1,1,0
635,2,4,0,4863,2560,0,91,13,35,4,1,0
544,2,3,1,2017,4091,1,14,84,44,2,0,4
37,2,1,3,3626,3219,1,21,90,27,1,0,4
855,1,0,3,2704,2012,0,59,9,94,4,1,4
733,2,4,3,3821,1964,0,67,61,34,4,1,2
830,2,0,3,4880,1073,1,95,75,80,3,1,0
267,0,2,2,1866,1742,1,38,2,70,4,1,3
502,2,4,3,1098,2767,1,60,22,4,2,0,3
355,1,3,1,3654,2614,0,71,76,54,3,1,4
816,2,3,3,639,3916,0,12,50,23,0,0,3
1,1,0,2,813,777,1,38,26,18,4,1,1
361,0,2,3,4744,112,0,11,1,86,4,0,1
651,1,0,1,744,994,1,61,30,25,3,0,0
509,1,3,0,341,1074,1,13,25,19,0,0,1
345,0,3,3,898,1627,0,69,85,13,3,0,2
996,0,0,3,4546,2065,1,81,15,27,1,1,1
666,2,0,2,3229,2332,1,92,6,62,1,0,2
160,0,4,2,323,2425,1,18,30,89,0,1,4
613,0,2,2,73,3656,1,40,91,73,1,1,1
33,0,0,3,1092,4614,1,38,37,14,3,1,0
621,1,3,1,1627,3572,1,78,37,3,3,0,3
883,0,4,1,3321,4925,0,37,87,44,3,0,3
346,1,1,2,1469,3723,0,79,35,44,3,0,3
532,0,3,2,465,2121,0,51,84,83,4,0,0
962,2,1,2,393,2283,0,81,69,68,3,0,3
572,2,1,0,1151,3259,1,6,14,4,2,0,0
828,2,2,0,58,4293,0,53,83,38,2,1,3
243,0,3,2,3125,4872,1,75,66,95,0,1,4
699,0,3,1,2949,4136,0,6,29,88,4,1,3
16,1,1,1,1778,4514,0,78,52,58,3,0,4
505,0,4,2,899,601,1,72,55,11,2,1,2
954,2,0,3,4401,3514,0,46,7,99,3,1,3
466,2,4,3,3501,2162,1,61,75,16,2,0,3
2,0,2,2,2789,4493,1,12,26,21,2,0,3
75,1,3,1,2215,2672,1,41,49,19,1,1,3
990,2,4,3,117,4765,0,13,16,42,0,0,4
230,1,1,2,1006,110,1,6,87,68,3,0,3
203,2,4,3,1831,3539,0,10,92,48,0,1,1
625,1,2,0,1943,670,0,68,90,22,4,1,0
518,0,2,2,1763,243,0,18,4,77,1,1,4
387,1,4,3,2987,4238,0,9,50,64,3,1,2
23,2,3,2,1577,4299,0,16,30,28,0,0,1
508,0,2,1,1401,4134,0,61,39,41,2,1,3
335,2,2,0,4605,4706,0,41,30,24,3,1,0
575,0,1,1,27,2193,1,42,78,98,2,1,0
46,1,2,0,4756,3827,1,50,89,58,1,1,1
84,0,4,0,4206,2097,0,59,4,82,4,0,2
965,0,0,2,3780,3004,1,0,8,19,0,0,0
211,2,4,3,609,4998,0,87,57,2,1,1,3
841,1,0,3,3805,4034,1,67,63,15,3,1,4
607,2,3,1,44,3749,1,24,96,78,2,1,3
888,0,1,3,3240,1298,0,32,5,72,0,0,4
245,0,2,0,3327,2209,1,55,60,85,1,0,1
335,2,0,2,839,2174,1,77,75,26,4,1,2
964,2,3,1,1137,4669,1,71,48,27,1,1,2
571,2,4,0,4769,4175,0,88,44,30,4,0,1
75,0,0,3,4443,2532,0,30,32,34,0,0,0
663,1,3,3,841,2720,0,46,0,19,0,1,0
610,0,2,1,893,4844,0,40,75,31,3,1,0
271,0,3,1,1401,4115,0,26,27,48,4,1,4
356,0,4,2,2935,4156,1,38,87,75,0,1,3
624,2,3,2,3554,3617,1,6,5,36,1,0,0
131,1,2,3,4846,4419,0,73,3,82,2,0,1
491,1,3,1,4763,4800,0,27,79,94,2,0,2
209,0,0,1,2688,737,1,90,96,61,4,0,1
871,1,1,3,1942,4468,1,56,52,65,2,1,3
1,1,2,3,3665,1328,0,8,4,75,1,1,3
147,1,4,3,2647,2904,0,61,44,39,2,0,1
24,1,1,3,1643,2863,1,79,69,13,1,1,0
497,1,1,3,935,412,1,36,85,56,3,0,0
632,0,2,1,1181,2020,0,13,3,18,4,1,2
291,0,4,3,1298,4495,0,7,78,38,3,1,1
882,0,4,3,2983,1846,1,21,29,70,0,1,2
813,0,1,1,3737,1909,1,39,31,7,3,1,4
346,0,3,1,4782,1439,1,20,54,58,3,0,1
538,1,2,0,2411,2136,0,94,4,26,4,0,2
378,1,1,3,781,4142,1,16,31,46,2,1,3
921,1,0,0,2663,4843,1,55,91,87,3,0,1
672,0,3,0,351,1823,0,43,66,69,2,0,4
295,1,3,2,2248,4614,1,9,76,84,1,0,3
801,0,0,0,393,2650,0,49,82,59,2,1,4
738,2,1,3,4799,2171,0,16,69,36,3,1,3
420,1,0,0,906,3228,1,77,82,79,3,1,2
0,2,0,2,3098,1596,1,82,89,30,3,0,1
842,0,2,2,3272,2040,0,64,17,20,1,0,2
592,0,2,1,2775,3912,0,64,25,75,4,1,4
928,0,4,2,549,3679,1,18,63,61,1,1,3
914,0,3,1,4723,20,0,45,14,28,4,1,3
189,2,1,3,3694,344,0,21,69,82,3,1,4
32,0,4,3,4277,3160,1,97,90,81,4,1,2
71,2,2,2,69,4955,1,46,93,82,2,1,3
153,2,1,1,1217,4402,1,33,92,48,4,1,2
606,0,3,2,23,2516,1,75,64,47,2,0,0
761,1,1,1,2169,343,1,78,10,49,3,0,2
95,2,0,1,4700,3583,0,87,68,74,3,0,3
472,1,0,1,3637,1882,1,55,52,28,4,1,4
859,2,4,3,1160,4610,1,59,96,44,2,0,2
648,2,4,1,546,3787,1,3,31,68,4,1,2
354,1,0,0,3973,3681,1,26,53,33,4,0,4
507,1,2,2,3423,4667,0,27,61,3,3,0,1
869,0,2,0,3014,2286,0,74,28,37,2,1,3
412,0,0,0,2636,806,0,85,6,84,2,0,3
521,2,1,1,762,3632,1,41,68,74,2,1,1
481,0,3,0,1321,1010,1,5,47,3,0,0,2
548,1,1,3,2064,1725,1,86,29,24,2,1,0
637,1,2,2,1333,4296,1,49,84,81,4,1,1
682,1,4,1,3645,2899,1,14,20,44,1,0,0
383,1,2,0,1751,4759,0,42,80,12,1,0,3
25,2,1,2,2870,150,1,9,85,28,4,0,3
927,2,4,0,648,2205,1,94,11,63,1,1,0
53,2,4,3,2075,2729,1,87,66,45,1,1,1
807,2,1,0,1126,3892,0,25,30,86,3,0,3
439,0,3,3,4946,268,1,19,62,43,0,0,0
66,1,0,1,2428,826,0,5,50,24,4,0,3
847,0,2,1,3023,875,0,50,69,78,4,0,1
10,0,3,3,1249,3159,0,95,79,33,4,0,3
455,2,3,3,3330,2228,1,78,10,12,4,1,1
900,2,2,0,2980,2961,1,98,8,12,2,0,1
808,0,1,1,2552,649,0,61,73,80,3,1,1
18,2,1,3,3201,1961,1,73,20,98,2,1,3
115,2,2,3,31,4174,0,30,99,58,0,1,1
885,0,0,1,4121,4727,1,43,72,95,0,0,3
